StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
62,62H,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,ITS2,,Fungal Richness,Fungal Richness,401.3,40.13,455.7,45.57,3,3,0.127125421,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
64,64A,"Liu et al., 2019 (a)",2019,"Hailun Experimental Station of Agricultural Ecology, Heilongjiang Province in northeast China","47°26_N, 126°38_E",47.43333,La40,126.63333,Lo-0-180,42.58333206,MAP600,2.291666508,MAT8,,Soybean,"Wheat, Maize, Soybean","Wheat, Maize",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D5-10,D20-30,,9,3,R3,27,ITS1,,Fungal Richness,Fungal Richness,431.3829787,28.19148936,387.7659574,34.04255319,3,3,-0.106594322,0.003992718,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2285.714286,0.214409871
64,64B,"Liu et al., 2019 (a)",2020,"Hailun Experimental Station of Agricultural Ecology, Heilongjiang Province in northeast China","47°26_N, 126°38_E",47.43333,La40,126.63333,Lo-0-180,42.58333206,MAP600,2.291666508,MAT8,,Soybean,"Wheat, Soybean, Soybean",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D5-10,D20-30,,9,2,R2,27,ITS1,,Fungal Richness,Fungal Richness,431.3829787,28.19148936,430.8510638,17.0212766,3,3,-0.001233806,0.001943849,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2285.714286,0.073331273
65,65A,"Liu et al., 2020 (a)",2020,"Hailun Experimental Station of Agricultural Ecology, Heilongjiang Province in Northeast China","47°26_N, 126°38_E",47.43333,La40,126.63333,Lo-0-180,42.58333206,MAP600,2.291666508,MAT8,,Soybean,"Wheat, Maize, Soybean","Wheat, Maize",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D5-10,D20-30,,9,3,R3,27,ITS1,,Fungal Richness,Fungal Richness,362,16,326,18,6,6,-0.10474683,0.000833701,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
65,65B,"Liu et al., 2020 (a)",2020,"Hailun Experimental Station of Agricultural Ecology, Heilongjiang Province in Northeast China","47°26_N, 126°38_E",47.43333,La40,126.63333,Lo-0-180,42.58333206,MAP600,2.291666508,MAT8,,Maize,"Wheat, Maize, Soybean","Wheat, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D5-10,D20-30,,9,3,R3,27,ITS1,,Fungal Richness,Fungal Richness,336,54,376,6,6,6,0.112477983,0.004347287,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
65,65C,"Liu et al., 2020 (a)",2020,"Hailun Experimental Station of Agricultural Ecology, Heilongjiang Province in Northeast China","47°26_N, 126°38_E",47.43333,La40,126.63333,Lo-0-180,42.58333206,MAP600,2.291666508,MAT8,,Wheat,"Wheat, Maize, Soybean","Maize, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D5-10,D20-30,,9,3,R3,27,ITS1,,Fungal Richness,Fungal Richness,428,18,404,18,6,6,-0.057708318,0.000625635,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
66,66C,"Liu et al., 2023 (a)",2019,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Rice,"Rice, Ryegrass",Ryegrass,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,574.2866667,25.71600041,314.6943333,97.79358193,3,3,-0.601526894,0.032858434,,,,,9.378947368,0.054598712,,0.592,-0.095648075,,NA,NA,,0.064,-0.015748357,,NA,NA,,NA,NA,,49.6,0.031748698,,NA,NA,,NA,NA,,6750,-0.101253734
66,66D,"Liu et al., 2023 (a)",2019,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Rice,"Rice, Sorghum",Sorghum,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,574.2866667,25.71600041,384.372,52.98066965,3,3,-0.401517857,0.007001397,,,,,9.378947368,0.04391485,,0.592,-0.118205422,,NA,NA,,0.064,-0.015748357,,NA,NA,,NA,NA,,49.6,0.049174115,,NA,NA,,NA,NA,,6750,-0.241835684
75,75C,"Liu et al., 2020 (b)",2020,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in northeast China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize ",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,ITS1,,Fungal Richness,Fungal Richness,460.215,25.806,478.495,15.054,4,4,0.03895199,0.001033518,,,,,4.69,0.066003333,,NA,NA,,1.878,-0.010168672,,0.124,0.242313467,,NA,NA,,NA,NA,,16.27,0.364694331,,122.6,0.709328763,,172.2,0.183578993,,NA,NA
75,75D,"Liu et al., 2020 (b)",2020,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in northeast China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize ",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,ITS1,,Fungal Richness,Fungal Richness,319.355,25.806,483.871,12.904,4,4,0.415515006,0.001810227,,,,,4.69,0.066003333,,NA,NA,,1.878,-0.010168672,,0.124,0.242313467,,NA,NA,,NA,NA,,16.27,0.364694331,,122.6,0.709328763,,172.2,0.183578993,,NA,NA
82,,"Maguire et al., 2020",2020,"Chajarí, Entre Ríos province, Argentina","30°32_24.61”S, 58°14_47.64”W",-30.540169,La20,-58.246567,Lo-180-0,109.8333359,MAP1200,19.52499962,MAT15,,Rice,"Rice, Perennial ryegrass",Perennial ryegrass,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D20-30,,4,2,R2,24,ITS2,,Fungal Richness,Fungal Richness,430.7,6.997485263,441.8,13.52731681,3,3,0.025445499,0.000400486,,,,,6.98,0.136392625,,1.34,0.454018334,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
83,83C,"Mei et al., 2022",2022,Wujia Town in Heilongjiang Province.,"45°31_N, 126°23_E",45.51667,La40,126.38333,Lo-0-180,43.83333206,MAP600,4.041666508,MAT8,,Maize,"Alfalfa, Alfalfa, Maize, Maize",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,4,ITS2,,Fungal Richness,Fungal Richness,1013.0234,99.91259259,962.324,55.12222222,4,4,-0.051343411,0.003252135,,,,,5.92,0.066963787,,1.567285383,0.029537243,,NA,NA,,0.128,0.00778214,,NA,NA,,NA,NA,,30.35,0.141979952,,116.17,-0.141618705,,88.67,0.308800679,,NA,NA
83,83D,"Mei et al., 2022",2022,Wujia Town in Heilongjiang Province.,"45°31_N, 126°23_E",45.51667,La40,126.38333,Lo-0-180,43.83333206,MAP600,4.041666508,MAT8,,Maize,"Alfalfa, Alfalfa, Maize, Maize",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,4,ITS2,,Fungal Richness,Fungal Richness,1000.9302,113.6962963,943.2564,103.3585185,4,4,-0.059346903,0.006227448,,,,,6.63,0.037013848,,1.288863109,0.247858117,,NA,NA,,0.11,0.151549898,,NA,NA,,NA,NA,,16.57,0.547559612,,88.17,0.294970858,,76.42,0.451663881,,NA,NA
88,88A,"Orrù et al., 2021",2021,"Foggia Province, Southern Italy, Apulia region","41°27_57.3__N, 15°30_19.8__E",41.465917,La40,15.5055,Lo-0-180,41.33333206,MAP600,15.66666698,MAT15,,Wheat,"Wheat, Tick bean",Tick bean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Unknow,No_tillage,No_retention,Fertilizer,D3-5,D5-10,,4.5,2,R2,9,ITS1,,Fungal Richness,Fungal Richness,573,113.5165186,536,58.36094585,4,4,-0.066751556,0.012775647,,,,,7.79,0,,1.66,0,,NA,NA,,0.131,-0.023167059,,NA,NA,,NA,NA,,240.7,0.256884448,,1974,-0.134950839,,NA,NA,,NA,NA
88,88B,"Orrù et al., 2021",2021,"Foggia Province, Southern Italy, Apulia region","41°27_57.3__N, 15°30_19.8__E",41.465917,La40,15.5055,Lo-0-180,41.33333206,MAP600,15.66666698,MAT15,,Wheat,"Wheat, Tick bean",Tick bean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Unknow,No_tillage,Retention,Fertilizer,D3-5,D5-10,,4.5,2,R2,9,ITS1,,Fungal Richness,Fungal Richness,537.25,44.63462781,513,13.51542329,4,5,-0.04618769,0.001864385,,,,,7.85,0.001273075,,1.59,0.030962226,,NA,NA,,0.101,0.085359849,,NA,NA,,NA,NA,,171.8,0.337220335,,1559.7,-0.030729584,,NA,NA,,NA,NA
96,96A,"Sible et al., 2024",2023,"Champaign, IL","40˚2_39_N, 88˚13_56_W",40.04417,La40,-88.23222,Lo-180-0,84.66666412,MAP600-1200,11.05000019,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D10,D10-20,,17,2,R2,17,ITS2,,Fungal Richness,Fungal Richness,215,39.59797975,189,39.59797975,8,8,-0.128891013,0.009727098,,,,,6.3,0,,2.204176334,0.051293294,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
96,96B,"Sible et al., 2024",2023,"Champaign, IL","40˚4_49_N, 88˚14_39_W",40.08028,La40,-88.24417,Lo-180-0,84.66666412,MAP600-1200,11.32499981,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D10,D10-20,,19,2,R2,19,ITS2,,Fungal Richness,Fungal Richness,53,14.14213562,42,8.485281374,8,8,-0.232622295,0.014002005,,,,,6.3,-0.032260862,,2.378190255,-0.075985907,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
100,100C,"Sun et al., 2024",2024,"Laixi experimental station of Shandong Peanut Research Institute, Shandong Province, China","36°48_47’’N, 120°30‘17’’E",36.813056,La20-40,120.504722,Lo-0-180,59.75,MAP600-1200,12.30000019,MAT8-15,,Peanut,"Peanut, Orychophragmus violaceus",Orychophragmus violaceus,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Richness,Fungal Richness,482.9703333,32.68968517,371.683,19.60699946,3,3,-0.26191389,0.00245466,,,,,5.39,0.05592079,,1.103,-0.400491098,,NA,NA,,0.051,0.057158414,,4.08,0.562412993,,3.27,-0.233132109,,NA,NA,,NA,NA,,NA,NA,,3312,0.330241687
100,100D,"Sun et al., 2024",2024,"Laixi experimental station of Shandong Peanut Research Institute, Shandong Province, China","36°48_47’’N, 120°30‘17’’E",36.813056,La20-40,120.504722,Lo-0-180,59.75,MAP600-1200,12.30000019,MAT8-15,,Peanut,"Peanut, Orychophragmus violaceus",Orychophragmus violaceus,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Richness,Fungal Richness,442.1783333,7.161449318,472.6733333,55.84570865,3,3,0.066691253,0.004740468,,,,,5.37,-0.011236073,,0.919,-0.109115592,,NA,NA,,0.056,-0.018018506,,4.79,0.572358589,,1.84,0.876374124,,NA,NA,,NA,NA,,NA,NA,,3312,0.330241687
101,101B,"Tang et al., 2020",2020,Yunnan Normal University,25°3'18.45''N 102°41'48.80''E,25.055125,La20-40,102.696889,Lo-0-180,78.16666412,MAP600-1200,15.60833359,MAT15,,Sanqi,"Sanqi, Ginseng",Ginseng,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Araliaceae to Araliaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Unknow,D1,D5,,0.5,2,R2,1,ITS1,,Fungal Richness,Fungal Richness,1275.33,78.9295553,1376.33,55.85863854,3,3,0.076215568,0.001825824,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106K,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,143,14.3,136,13.6,3,3,-0.050189745,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106L,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,143,14.3,137,13.7,3,3,-0.042863704,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106M,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,216,21.6,228,22.8,3,3,0.054067221,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106N,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,216,21.6,205,20.5,3,3,-0.052268429,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106O,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,183,18.3,194,19.4,3,3,0.058372006,0.006666667,,,,,NA,NA,,1.85563,-0.017225265,,NA,NA,,0.156613,-0.009507873,,19.3671,0.179049501,,2.53165,0.029555159,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106P,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,183,18.3,210,21,3,3,0.137621378,0.006666667,,,,,NA,NA,,1.85563,-0.034752447,,NA,NA,,0.156613,0.04519189,,19.3671,0.019415703,,2.53165,0.095308384,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106Q,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,187,18.7,200,20,3,3,0.06720875,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,0.007657066,,18.9873,-0.020200235,,2.50633,-0.095310978,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106R,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,187,18.7,177,17.7,3,3,-0.054958884,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,-0.124548253,,18.9873,-0.579817367,,2.50633,0.141079648,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106S,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,212,21.2,192,19.2,3,3,-0.099090903,0.006666667,,,,,NA,NA,,1.9507,-0.078836177,,NA,NA,,0.174118,-0.069399903,,12.1519,0.197823844,,2.83544,-0.05506031,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106T,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,ITS1,,Fungal Richness,Fungal Richness,212,21.2,224,22.4,3,3,0.055059777,0.006666667,,,,,NA,NA,,1.9507,-0.049964021,,NA,NA,,0.174118,-0.065891009,,12.1519,0.405462365,,2.83544,-0.185898468,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106Z,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,ITS1,,Fungal Richness,Fungal Richness,164,16.4,152,15.2,4,4,-0.075985907,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106AA,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,ITS1,,Fungal Richness,Fungal Richness,147,14.7,124,12.4,4,4,-0.170151021,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
